StationID	LabNumber	DateSampledFormatted	DateSampled	RelativeDepthSample	Parameter	Result	ParameterGroup	HUC	County	EcoRegion	Description	ADEQPlSeg
ARK0020 	92342	9/12/2000 2:01:00 PM	9/12/2000 2:01:00 PM		Chloride (mg/l)	91.4	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	92733	10/3/2000 2:25:00 PM	10/3/2000 2:25:00 PM		Chloride (mg/l)	101.62	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	93178	11/7/2000 4:50:00 PM	11/7/2000 4:50:00 PM		Chloride (mg/l)	92.08	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	93476	12/19/2000 2:45:00 PM	12/19/2000 2:45:00 PM		Chloride (mg/l)	47.6	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	93815	1/30/2001 2:30:00 PM	1/30/2001 2:30:00 PM		Chloride (mg/l)	55.18	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	94030	2/20/2001 12:40:00 PM	2/20/2001 12:40:00 PM		Chloride (mg/l)	26.41	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	94461	3/20/2001 1:16:00 PM	3/20/2001 1:16:00 PM		Chloride (mg/l)	59.6	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	94859	4/24/2001 3:05:00 PM	4/24/2001 3:05:00 PM		Chloride (mg/l)	84.78	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	95267	5/29/2001 12:45:00 PM	5/29/2001 12:45:00 PM		Chloride (mg/l)	95	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	95664	6/26/2001 3:38:00 PM	6/26/2001 3:38:00 PM		Chloride (mg/l)	23.1	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	96216	7/31/2001 11:58:00 AM	7/31/2001 11:58:00 AM		Chloride (mg/l)	78.54	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	96555	8/21/2001 2:20:00 PM	8/21/2001 2:20:00 PM		Chloride (mg/l)	79.5	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	96929	9/18/2001 2:21:00 PM	9/18/2001 2:21:00 PM		Chloride (mg/l)	77.7	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	97363	10/30/2001 12:30:00 PM	10/30/2001 12:30:00 PM		Chloride (mg/l)	94.7	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	97733	11/27/2001 2:00:00 PM	11/27/2001 2:00:00 PM		Chloride (mg/l)	75.18	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	97993	12/18/2001 1:50:00 PM	12/18/2001 1:50:00 PM		Chloride (mg/l)	36.04	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	98212	1/15/2002 10:26:00 AM	1/15/2002 10:26:00 AM		Chloride (mg/l)	18.80	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	98616	2/19/2002 3:16:00 PM	2/19/2002 3:16:00 PM		Chloride (mg/l)	16.12	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	98945	3/19/2002 10:30:00 AM	3/19/2002 10:30:00 AM		Chloride (mg/l)	15.47	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	99412	4/23/2002 2:03:00 PM	4/23/2002 2:03:00 PM		Chloride (mg/l)	24.5	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	100079	5/28/2002 3:10:00 PM	5/28/2002 3:10:00 PM		Chloride (mg/l)	38.93	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	100434	6/25/2002 11:40:00 AM	6/25/2002 11:40:00 AM		Chloride (mg/l)	51R	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	100549	7/9/2002 5:09:00 PM	7/9/2002 5:09:00 PM		Chloride (mg/l)	76.58	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	100972	8/13/2002 4:35:00 PM	8/13/2002 4:35:00 PM		Chloride (mg/l)	69.19	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	101333	9/10/2002 11:10:00 AM	9/10/2002 11:10:00 AM		Chloride (mg/l)	70.06	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2002-294	10/22/2002 11:00:00 AM	10/22/2002 11:00:00 AM		Chloride (mg/l)	98.0	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2002-573	11/25/2002 11:29:00 AM	11/25/2002 11:29:00 AM		Chloride (mg/l)	157	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2002-773	12/17/2002 11:15:00 AM	12/17/2002 11:15:00 AM		Chloride (mg/l)	97.6	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2003-213	1/28/2003 2:06:00 PM	1/28/2003 2:06:00 PM		Chloride (mg/l)	148	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2003-360	2/18/2003 11:13:00 AM	2/18/2003 11:13:00 AM		Chloride (mg/l)	168	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2003-630	3/18/2003 6:30:00 PM	3/18/2003 6:30:00 PM		Chloride (mg/l)	80.2	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2003-888	4/15/2003 1:23:00 PM	4/15/2003 1:23:00 PM		Chloride (mg/l)	141	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2003-1255	5/20/2003 6:01:00 PM	5/20/2003 6:01:00 PM		Chloride (mg/l)	72.8	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2003-1413	6/3/2003 2:17:00 PM	6/3/2003 2:17:00 PM		Chloride (mg/l)	60.3	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2003-1731	6/30/2003 4:44:00 PM	6/30/2003 4:44:00 PM		Chloride (mg/l)	68.3	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2003-2046	8/5/2003 2:48:00 PM	8/5/2003 2:48:00 PM		Chloride (mg/l)	70.0	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2003-2621	10/21/2003 9:52:00 AM	10/21/2003 9:52:00 AM		Chloride (mg/l)	65.8	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2004-0149	1/13/2004 10:55:00 AM	1/13/2004 10:55:00 AM		Chloride (mg/l)	56.8	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2004-0482	2/17/2004 3:55:00 PM	2/17/2004 3:55:00 PM		Chloride (mg/l)	33.8	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2004-0640	3/9/2004 8:05:00 AM	3/9/2004 8:05:00 AM		Chloride (mg/l)	179	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2004-1019	4/20/2004 10:45:00 AM	4/20/2004 10:45:00 AM		Chloride (mg/l)	60.4	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2004-1312	5/18/2004 9:40:00 AM	5/18/2004 9:40:00 AM		Chloride (mg/l)	41.2	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2004-1619	6/29/2004 10:15:00 AM	6/29/2004 10:15:00 AM		Chloride (mg/l)	55.0	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2004-1917	7/27/2004 10:00:00 AM	7/27/2004 10:00:00 AM		Chloride (mg/l)	46.0	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2004-2167	8/17/2004 1:40:00 PM	8/17/2004 1:40:00 PM		Chloride (mg/l)	73.6	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2004-2531	9/21/2004 1:40:00 PM	9/21/2004 1:40:00 PM		Chloride (mg/l)	85.3	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2004-2824	10/26/2004 2:02:00 PM	10/26/2004 2:02:00 PM		Chloride (mg/l)	68.8	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2004-2953	11/9/2004 1:30:00 PM	11/9/2004 1:30:00 PM		Chloride (mg/l)	60.6	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2004-3051	11/30/2004 1:37:00 PM	11/30/2004 1:37:00 PM		Chloride (mg/l)	38.5	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2005-0081	1/11/2005 12:15:00 PM	1/11/2005 12:15:00 PM		Chloride (mg/l)	61.2	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2005-0312	2/8/2005 1:15:00 PM	2/8/2005 1:15:00 PM		Chloride (mg/l)	67.2	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2005-0530	3/8/2005 1:00:00 PM	3/8/2005 1:00:00 PM		Chloride (mg/l)	116	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2005-0839	4/5/2005 1:30:00 PM	4/5/2005 1:30:00 PM		Chloride (mg/l)	84.9	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2005-1227	5/10/2005 1:15:00 PM	5/10/2005 1:15:00 PM		Chloride (mg/l)	76.4	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2005-1354	5/31/2005 1:44:00 PM	5/31/2005 1:44:00 PM		Chloride (mg/l)	56.6	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2005-1721	7/5/2005 12:45:00 PM	7/5/2005 12:45:00 PM		Chloride (mg/l)	111	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2005-2222	8/9/2005 1:35:00 PM	8/9/2005 1:35:00 PM		Chloride (mg/l)	86.6	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2005-2551	9/6/2005 3:00:00 PM	9/6/2005 3:00:00 PM		Chloride (mg/l)	130	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2005-2922	10/4/2005 1:00:00 PM	10/4/2005 1:00:00 PM		Chloride (mg/l)	87.3	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2005-3221	11/1/2005 1:55:00 PM	11/1/2005 1:55:00 PM		Chloride (mg/l)	7.12	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2005-3447	12/6/2005 1:30:00 PM	12/6/2005 1:30:00 PM		Chloride (mg/l)	70.0	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2006-0036	1/3/2006 2:15:00 PM	1/3/2006 2:15:00 PM		Chloride (mg/l)	67.7	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2006-0259	1/31/2006 1:30:00 PM	1/31/2006 1:30:00 PM		Chloride (mg/l)	56.4	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2006-0623	3/14/2006 1:20:00 PM	3/14/2006 1:20:00 PM		Chloride (mg/l)	80.3	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2006-0833	4/11/2006 1:45:00 PM	4/11/2006 1:45:00 PM		Chloride (mg/l)	9.29	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2006-1058	5/9/2006 1:30:00 PM	5/9/2006 1:30:00 PM		Chloride (mg/l)	164	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2006-1848	6/20/2006 1:30:00 PM	6/20/2006 1:30:00 PM		Chloride (mg/l)	141	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2006-2144	7/25/2006 12:30:00 PM	7/25/2006 12:30:00 PM		Chloride (mg/l)	105	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2006-2347	8/22/2006 2:10:00 PM	8/22/2006 2:10:00 PM		Chloride (mg/l)	43.2	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2006-2556	9/19/2006 1:40:00 PM	9/19/2006 1:40:00 PM		Chloride (mg/l)	97.8	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2006-2767	10/17/2006 2:00:00 PM	10/17/2006 2:00:00 PM		Chloride (mg/l)	8.36	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2006-2929	11/7/2006 2:00:00 PM	11/7/2006 2:00:00 PM		Chloride (mg/l)	29.2	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2006-3184	12/12/2006 1:35:00 PM	12/12/2006 1:35:00 PM		Chloride (mg/l)	47.4	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2007-0256	1/9/2007 2:00:00 PM	1/9/2007 2:00:00 PM		Chloride (mg/l)	38.2	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2007-0726	2/27/2007 1:30:00 PM	2/27/2007 1:30:00 PM		Chloride (mg/l)	14.0	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2007-1003	3/27/2007 1:45:00 PM	3/27/2007 1:45:00 PM		Chloride (mg/l)	24.1	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2007-1329	4/24/2007 2:20:00 PM	4/24/2007 2:20:00 PM		Chloride (mg/l)	145	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2007-1526	5/15/2007 1:45:00 PM	5/15/2007 1:45:00 PM		Chloride (mg/l)	R	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2007-1843	6/19/2007 1:50:00 PM	6/19/2007 1:50:00 PM		Chloride (mg/l)	12.3	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2007-2173	7/24/2007 9:45:00 AM	7/24/2007 9:45:00 AM		Chloride (mg/l)	52.7	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2007-2275	8/7/2007 1:45:00 PM	8/7/2007 1:45:00 PM		Chloride (mg/l)	32.3	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2007-2432	9/18/2007 1:45:00 PM	9/18/2007 1:45:00 PM		Chloride (mg/l)	52.9	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2007-2689	10/23/2007 1:30:00 PM	10/23/2007 1:30:00 PM		Chloride (mg/l)	61.7	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2007-2941	11/27/2007 1:45:00 PM	11/27/2007 1:45:00 PM		Chloride (mg/l)	54.1	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2007-3153	12/11/2007 2:15:00 PM	12/11/2007 2:15:00 PM		Chloride (mg/l)	60.5	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2008-0253	1/29/2008 1:50:00 PM	1/29/2008 1:50:00 PM		Chloride (mg/l)	62.3	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2008-0914	2/26/2008 1:30:00 PM	2/26/2008 1:30:00 PM		Chloride (mg/l)	9.98	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2008-1174	3/25/2008 2:15:00 PM	3/25/2008 2:15:00 PM		Chloride (mg/l)	6.78	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2008-1408	4/23/2008 1:45:00 PM	4/23/2008 1:45:00 PM		Chloride (mg/l)	38.9	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2008-1715	5/27/2008 2:20:00 PM	5/27/2008 2:20:00 PM		Chloride (mg/l)	9.09	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2008-1990	6/24/2008 2:20:00 PM	6/24/2008 2:20:00 PM		Chloride (mg/l)	28.7	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2008-2307	7/29/2008 1:15:00 PM	7/29/2008 1:15:00 PM		Chloride (mg/l)	34.1	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2008-2609	8/26/2008 1:30:00 PM	8/26/2008 1:30:00 PM		Chloride (mg/l)	21.1	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2008-2787	9/16/2008 1:45:00 PM	9/16/2008 1:45:00 PM		Chloride (mg/l)	14.8	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2008-2921	10/7/2008 2:00:00 PM	10/7/2008 2:00:00 PM		Chloride (mg/l)	85.6	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2008-3181	11/4/2008 2:00:00 PM	11/4/2008 2:00:00 PM		Chloride (mg/l)	13.7	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2008-3506	12/9/2008 2:10:00 PM	12/9/2008 2:10:00 PM		Chloride (mg/l)	15.9	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2009-0271	1/27/2009 10:40:00 AM	1/27/2009 10:40:00 AM		Chloride (mg/l)	105	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2009-0521	2/24/2009 1:50:00 PM	2/24/2009 1:50:00 PM		Chloride (mg/l)	83.8	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2009-0767	3/24/2009 1:15:00 PM	3/24/2009 1:15:00 PM		Chloride (mg/l)	46.3	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2009-0898	4/7/2009 1:15:00 PM	4/7/2009 1:15:00 PM		Chloride (mg/l)	81.9	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2009-1270	5/19/2009 2:00:00 PM	5/19/2009 2:00:00 PM		Chloride (mg/l)	2.96	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2009-1521	6/16/2009 2:00:00 PM	6/16/2009 2:00:00 PM		Chloride (mg/l)	4.68	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2009-1747	7/14/2009 1:30:00 PM	7/14/2009 1:30:00 PM		Chloride (mg/l)	51.6	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2009-2236	8/25/2009 1:30:00 PM	8/25/2009 1:30:00 PM		Chloride (mg/l)	106	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2009-2516	9/22/2009 1:30:00 PM	9/22/2009 1:30:00 PM		Chloride (mg/l)	37.5	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2009-2894	10/27/2009 3:30:00 PM	10/27/2009 3:30:00 PM		Chloride (mg/l)	26.7	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2009-2964	11/3/2009 2:15:00 PM	11/3/2009 2:15:00 PM		Chloride (mg/l)	18.1	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2009-3196	12/1/2009 2:30:00 PM	12/1/2009 2:30:00 PM		Chloride (mg/l)	27.9	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-0232	1/26/2010 2:30:00 PM	1/26/2010 2:30:00 PM		Chloride (mg/l)	35.9	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-0364	2/16/2010 2:00:00 PM	2/16/2010 2:00:00 PM		Chloride (mg/l)	37.1	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-0770	3/30/2010 1:30:00 PM	3/30/2010 1:30:00 PM		Chloride (mg/l)	67.1	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-0946	4/13/2010 2:30:00 PM	4/13/2010 2:30:00 PM		Chloride (mg/l)	4.11	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-1303	5/18/2010 2:00:00 PM	5/18/2010 2:00:00 PM		Chloride (mg/l)	48.0	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-1564	6/22/2010 8:40:00 AM	6/22/2010 8:40:00 AM		Chloride (mg/l)	85.3	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-1939	7/20/2010 1:30:00 PM	7/20/2010 1:30:00 PM		Chloride (mg/l)	59.7	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-2571	8/17/2010 1:30:00 PM	8/17/2010 1:30:00 PM		Chloride (mg/l)	57.6	Minerals, Anions, TDS	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
