StationID	LabNumber	DateSampledFormatted	DateSampled	RelativeDepthSample	Parameter	Result	ParameterGroup	HUC	County	EcoRegion	Description	ADEQPlSeg
ARK0020 	2010-0232	1/26/2010 2:30:00 PM	1/26/2010 2:30:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-0364	2/16/2010 2:00:00 PM	2/16/2010 2:00:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-0946	4/13/2010 2:30:00 PM	4/13/2010 2:30:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-1564	6/22/2010 8:40:00 AM	6/22/2010 8:40:00 AM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-2571	8/17/2010 1:30:00 PM	8/17/2010 1:30:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-3328	10/19/2010 12:00:00 PM	10/19/2010 12:00:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2010-3723	11/30/2010 1:30:00 PM	11/30/2010 1:30:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2011-0291	2/1/2011 11:40:00 AM	2/1/2011 11:40:00 AM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2011-1045	4/12/2011 1:15:00 PM	4/12/2011 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2011-1752	6/14/2011 1:15:00 PM	6/14/2011 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2011-2515	8/16/2011 1:15:00 PM	8/16/2011 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2011-3297	10/18/2011 12:45:00 PM	10/18/2011 12:45:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2011-3715	12/5/2011 1:45:00 PM	12/5/2011 1:45:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2012-0514	2/21/2012 1:15:00 PM	2/21/2012 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2012-1142	4/17/2012 1:15:00 PM	4/17/2012 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2012-1774	6/12/2012 1:35:00 PM	6/12/2012 1:35:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2012-2362	8/7/2012 1:15:00 PM	8/7/2012 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2012-3187	10/9/2012 1:15:00 PM	10/9/2012 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2012-3741	12/3/2012 1:30:00 PM	12/3/2012 1:30:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2013-0333	2/5/2013 2:00:00 PM	2/5/2013 2:00:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2013-1300	4/23/2013 1:30:00 PM	4/23/2013 1:30:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2013-2291	6/25/2013 1:15:00 PM	6/25/2013 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2013-3022	8/27/2013 1:15:00 PM	8/27/2013 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2013-3774	10/29/2013 2:00:00 PM	10/29/2013 2:00:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2013-4387	12/16/2013 2:00:00 PM	12/16/2013 2:00:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2014-0401	2/18/2014 1:30:00 PM	2/18/2014 1:30:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2014-1269	4/22/2014 1:00:00 PM	4/22/2014 1:00:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2014-2058	6/17/2014 1:45:00 PM	6/17/2014 1:45:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2014-2787	8/19/2014 1:30:00 PM	8/19/2014 1:30:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2014-3292	10/7/2014 1:15:00 PM	10/7/2014 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2014-3886	12/1/2014 11:30:00 AM	12/1/2014 11:30:00 AM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2015-0300	2/3/2015 2:00:00 PM	2/3/2015 2:00:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2015-1129	4/28/2015 12:40:00 PM	4/28/2015 12:40:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2015-1437	6/2/2015 1:30:00 PM	6/2/2015 1:30:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2015-2162	8/11/2015 1:15:00 PM	8/11/2015 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2015-2757	10/20/2015 1:15:00 PM	10/20/2015 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2015-3307	12/14/2015 2:00:00 PM	12/14/2015 2:00:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2016-0572	2/23/2016 1:45:00 PM	2/23/2016 1:45:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2016-1310	4/26/2016 1:30:00 PM	4/26/2016 1:30:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2016-1786	6/7/2016 1:15:00 PM	6/7/2016 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2016-2713	8/16/2016 1:00:00 PM	8/16/2016 1:00:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2016-3386	10/4/2016 1:30:00 PM	10/4/2016 1:30:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2016-4016	12/5/2016 1:00:00 PM	12/5/2016 1:00:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2017-0546	2/21/2017 2:05:00 PM	2/21/2017 2:05:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2017-1296	4/25/2017 1:00:00 PM	4/25/2017 1:00:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2017-2173	6/27/2017 2:00:00 PM	6/27/2017 2:00:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2017-2706	8/15/2017 2:00:00 PM	8/15/2017 2:00:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2017-3268	10/3/2017 1:15:00 PM	10/3/2017 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2017-4213	12/11/2017 1:15:00 PM	12/11/2017 1:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
ARK0020 	2018-0472	2/13/2018 2:15:00 PM	2/13/2018 2:15:00 PM		Cadmium (ug/l)	U	Metals	08020401	Arkansas	Mississippi Alluvial Plain	Arkansas River at Lock and Dam No. 2	3A
